customer_id,customer_code,gender,age_group,loyalty_tier,signup_date,preferred_device,country
12789,CUST_12789,Male,18-25,Bronze,2009-10-12,Desktop Web,Netherlands
12790,CUST_12790,Male,36-50,Bronze,2009-03-19,Mobile App,Netherlands
12791,CUST_12791,Female,51-65,Bronze,2009-07-13,Mobile Web,Netherlands
12792,CUST_12792,Male,26-35,Gold,2010-12-17,Desktop Web,Portugal
12793,CUST_12793,Female,18-25,Bronze,2011-10-05,Mobile App,Portugal
12794,CUST_12794,Male,36-50,Silver,2010-11-29,Desktop Web,Portugal
12795,CUST_12795,Male,26-35,Platinum,2011-06-28,Mobile App,Portugal
12797,CUST_12797,Female,26-35,Silver,2009-06-08,Desktop Web,Portugal
12798,CUST_12798,Male,36-50,Silver,2010-04-11,Tablet,Japan
12802,CUST_12802,Male,36-50,Silver,2009-06-30,Desktop Web,Netherlands
12808,CUST_12808,Female,18-25,Bronze,2010-03-01,Desktop Web,Portugal
12809,CUST_12809,Female,18-25,Silver,2010-03-23,Mobile App,Portugal
12811,CUST_12811,Female,65+,Silver,2011-03-19,Mobile App,Portugal
12812,CUST_12812,Female,26-35,Platinum,2009-03-21,Mobile Web,Japan
12814,CUST_12814,Female,18-25,Platinum,2009-08-08,Mobile App,Poland
12815,CUST_12815,Male,26-35,Gold,2010-09-01,Mobile App,Poland
12816,CUST_12816,Female,18-25,Gold,2009-06-06,Mobile App,Poland
12817,CUST_12817,Female,26-35,Silver,2009-12-19,Desktop Web,Austria
12818,CUST_12818,Male,51-65,Silver,2010-10-15,Mobile App,Austria
12820,CUST_12820,Female,26-35,Gold,2011-06-05,Mobile Web,United Kingdom
12821,CUST_12821,Male,26-35,Bronze,2010-06-17,Mobile App,United Kingdom
12822,CUST_12822,Female,36-50,Platinum,2011-02-09,Mobile App,United Kingdom
12823,CUST_12823,Female,36-50,Bronze,2010-06-15,Desktop Web,United Kingdom
12824,CUST_12824,Male,51-65,Silver,2009-08-29,Mobile App,United Kingdom
12826,CUST_12826,Male,51-65,Silver,2009-11-28,Desktop Web,United Kingdom
12827,CUST_12827,Male,18-25,Platinum,2011-05-26,Mobile App,United Kingdom
12828,CUST_12828,Male,36-50,Bronze,2009-03-05,Mobile App,United Kingdom
12829,CUST_12829,Male,26-35,Silver,2011-05-07,Mobile App,United Kingdom
12830,CUST_12830,Female,65+,Silver,2010-08-18,Mobile Web,United Kingdom
12831,CUST_12831,Female,26-35,Bronze,2009-06-26,Desktop Web,United Kingdom
12832,CUST_12832,Male,65+,Gold,2009-11-14,Desktop Web,United Kingdom
12833,CUST_12833,Male,36-50,Silver,2011-06-20,Mobile App,United Kingdom
12834,CUST_12834,Non-Binary,26-35,Silver,2010-03-27,Desktop Web,United Kingdom
12836,CUST_12836,Female,36-50,Bronze,2009-11-21,Desktop Web,United Kingdom
12837,CUST_12837,Female,65+,Silver,2011-05-23,Mobile Web,United Kingdom
12838,CUST_12838,Male,51-65,Silver,2009-07-09,Desktop Web,United Kingdom
12839,CUST_12839,Female,18-25,Bronze,2011-07-17,Desktop Web,United Kingdom
12840,CUST_12840,Male,36-50,Bronze,2010-03-03,Mobile App,United Kingdom
12841,CUST_12841,Male,26-35,Platinum,2010-05-18,Desktop Web,United Kingdom
12842,CUST_12842,Female,18-25,Silver,2011-05-02,Desktop Web,United Kingdom
12843,CUST_12843,Male,26-35,Silver,2009-04-26,Mobile Web,United Kingdom
12844,CUST_12844,Male,26-35,Bronze,2009-09-12,Mobile App,United Kingdom
12845,CUST_12845,Female,51-65,Bronze,2009-05-10,Mobile App,United Kingdom
12847,CUST_12847,Male,26-35,Bronze,2009-06-17,Mobile App,United Kingdom
12849,CUST_12849,Female,51-65,Bronze,2011-07-25,Mobile App,United Kingdom
12851,CUST_12851,Male,18-25,Silver,2010-07-01,Mobile App,United Kingdom
12852,CUST_12852,Female,26-35,Silver,2010-06-18,Mobile Web,United Kingdom
12853,CUST_12853,Male,26-35,Silver,2011-04-27,Desktop Web,United Kingdom
12854,CUST_12854,Female,26-35,Bronze,2010-07-16,Mobile Web,United Kingdom
12855,CUST_12855,Female,18-25,Silver,2009-10-29,Mobile Web,United Kingdom
12856,CUST_12856,Male,26-35,Bronze,2009-09-12,Mobile App,United Kingdom
12857,CUST_12857,Female,36-50,Bronze,2009-05-16,Desktop Web,United Kingdom
12863,CUST_12863,Female,26-35,Platinum,2011-08-29,Mobile App,United Kingdom
12864,CUST_12864,Male,26-35,Silver,2009-10-22,Mobile Web,United Kingdom
12865,CUST_12865,Male,26-35,Silver,2009-11-02,Mobile App,Austria
12866,CUST_12866,Male,51-65,Bronze,2011-03-06,Mobile App,Belgium
12867,CUST_12867,Male,51-65,Gold,2010-01-13,Mobile App,United Kingdom
12868,CUST_12868,Female,26-35,Silver,2011-09-21,Desktop Web,United Kingdom
12870,CUST_12870,Female,26-35,Gold,2011-04-07,Mobile App,United Kingdom
12871,CUST_12871,Female,18-25,Bronze,2011-01-16,Mobile App,United Kingdom
12872,CUST_12872,Male,65+,Platinum,2011-08-28,Desktop Web,United Kingdom
12873,CUST_12873,Male,18-25,Gold,2009-09-12,Mobile Web,United Kingdom
12875,CUST_12875,Male,26-35,Gold,2009-06-07,Mobile App,United Kingdom
12876,CUST_12876,Male,26-35,Bronze,2011-01-23,Desktop Web,Belgium
12877,CUST_12877,Female,26-35,Bronze,2011-05-08,Mobile Web,United Kingdom
12878,CUST_12878,Female,26-35,Bronze,2009-07-31,Mobile App,United Kingdom
12879,CUST_12879,Female,36-50,Bronze,2009-04-01,Mobile Web,United Kingdom
12881,CUST_12881,Male,18-25,Gold,2009-11-06,Mobile App,United Kingdom
12882,CUST_12882,Female,36-50,Bronze,2009-02-25,Desktop Web,United Kingdom
12883,CUST_12883,Male,18-25,Bronze,2009-04-05,Desktop Web,United Kingdom
12884,CUST_12884,Female,18-25,Bronze,2009-09-15,Desktop Web,United Kingdom
12885,CUST_12885,Female,51-65,Bronze,2011-08-12,Mobile Web,United Kingdom
12886,CUST_12886,Female,26-35,Bronze,2009-04-10,Mobile App,United Kingdom
12888,CUST_12888,Male,51-65,Gold,2010-10-18,Mobile App,United Kingdom
12890,CUST_12890,Male,36-50,Silver,2011-07-17,Desktop Web,United Kingdom
12891,CUST_12891,Female,18-25,Bronze,2009-05-22,Mobile Web,United Kingdom
12893,CUST_12893,Female,65+,Bronze,2010-09-09,Mobile App,United Kingdom
12895,CUST_12895,Male,26-35,Bronze,2009-04-27,Mobile Web,United Kingdom
12897,CUST_12897,Female,51-65,Bronze,2009-09-05,Mobile App,United Kingdom
12901,CUST_12901,Male,26-35,Silver,2009-05-25,Mobile App,United Kingdom
12902,CUST_12902,Male,51-65,Silver,2010-07-07,Desktop Web,United Kingdom
12904,CUST_12904,Female,18-25,Silver,2011-05-18,Mobile App,United Kingdom
12906,CUST_12906,Female,36-50,Silver,2009-08-29,Desktop Web,United Kingdom
12908,CUST_12908,Non-Binary,36-50,Bronze,2010-11-07,Mobile App,United Kingdom
12909,CUST_12909,Female,51-65,Platinum,2011-03-15,Mobile App,United Kingdom
12910,CUST_12910,Female,51-65,Gold,2009-10-14,Desktop Web,United Kingdom
12912,CUST_12912,Male,51-65,Gold,2011-10-17,Desktop Web,United Kingdom
12913,CUST_12913,Male,51-65,Bronze,2011-10-09,Mobile App,United Kingdom
12915,CUST_12915,Non-Binary,26-35,Platinum,2011-01-18,Mobile App,United Kingdom
12916,CUST_12916,Male,26-35,Gold,2011-05-01,Mobile App,United Kingdom
12917,CUST_12917,Female,26-35,Gold,2011-10-10,Desktop Web,United Kingdom
12919,CUST_12919,Female,26-35,Bronze,2011-01-21,Tablet,United Kingdom
12920,CUST_12920,Male,26-35,Silver,2010-12-26,Mobile Web,United Kingdom
12921,CUST_12921,Male,36-50,Platinum,2009-02-28,Mobile App,United Kingdom
12922,CUST_12922,Female,26-35,Silver,2011-01-28,Mobile App,United Kingdom
12923,CUST_12923,Male,36-50,Silver,2011-07-23,Mobile Web,United Kingdom
12924,CUST_12924,Female,26-35,Platinum,2010-05-10,Desktop Web,United Kingdom
12925,CUST_12925,Female,26-35,Bronze,2009-05-24,Desktop Web,United Kingdom
12928,CUST_12928,Female,36-50,Silver,2010-11-09,Desktop Web,United Kingdom
12929,CUST_12929,Female,36-50,Silver,2011-01-22,Mobile App,United Kingdom
12930,CUST_12930,Female,36-50,Platinum,2011-03-07,Desktop Web,United Kingdom
12931,CUST_12931,Female,36-50,Bronze,2009-01-08,Tablet,United Kingdom
12933,CUST_12933,Female,26-35,Silver,2009-12-12,Desktop Web,United Kingdom
12935,CUST_12935,Male,36-50,Silver,2011-07-10,Mobile App,United Kingdom
12936,CUST_12936,Male,18-25,Gold,2010-12-21,Mobile App,United Kingdom
12937,CUST_12937,Male,26-35,Silver,2011-04-28,Mobile App,United Kingdom
12938,CUST_12938,Male,26-35,Gold,2011-03-09,Desktop Web,United Kingdom
12939,CUST_12939,Female,18-25,Platinum,2010-04-22,Mobile App,United Kingdom
12940,CUST_12940,Female,26-35,Bronze,2010-06-06,Mobile App,United Kingdom
12942,CUST_12942,Male,65+,Bronze,2011-01-29,Mobile Web,United Kingdom
12943,CUST_12943,Female,65+,Bronze,2010-01-17,Mobile App,United Kingdom
12944,CUST_12944,Male,26-35,Bronze,2009-05-11,Mobile App,United Kingdom
12945,CUST_12945,Female,18-25,Silver,2011-08-18,Mobile App,United Kingdom
12947,CUST_12947,Male,26-35,Gold,2009-05-19,Mobile App,United Kingdom
12948,CUST_12948,Female,26-35,Gold,2011-03-23,Mobile App,United Kingdom
12949,CUST_12949,Male,51-65,Bronze,2010-05-21,Mobile Web,United Kingdom
12950,CUST_12950,Male,18-25,Bronze,2009-03-04,Mobile Web,United Kingdom
12951,CUST_12951,Non-Binary,36-50,Silver,2010-08-21,Desktop Web,United Kingdom
12952,CUST_12952,Female,18-25,Silver,2009-06-08,Mobile App,United Kingdom
12953,CUST_12953,Male,65+,Bronze,2009-07-21,Desktop Web,United Kingdom
12955,CUST_12955,Male,26-35,Gold,2010-03-22,Mobile App,United Kingdom
12956,CUST_12956,Male,36-50,Gold,2011-09-10,Mobile App,United Kingdom
12957,CUST_12957,Male,26-35,Bronze,2011-04-04,Mobile Web,United Kingdom
12962,CUST_12962,Male,36-50,Gold,2011-06-22,Mobile App,United Kingdom
12963,CUST_12963,Female,26-35,Bronze,2010-02-20,Mobile App,United Kingdom
12965,CUST_12965,Male,18-25,Silver,2011-10-06,Desktop Web,United Kingdom
12966,CUST_12966,Male,51-65,Silver,2009-05-14,Desktop Web,United Kingdom
12967,CUST_12967,Male,51-65,Bronze,2010-10-08,Mobile App,United Kingdom
12968,CUST_12968,Female,51-65,Gold,2009-01-25,Mobile App,United Kingdom
12970,CUST_12970,Female,36-50,Silver,2011-03-30,Mobile App,United Kingdom
12971,CUST_12971,Male,51-65,Silver,2009-07-30,Desktop Web,United Kingdom
12974,CUST_12974,Male,18-25,Bronze,2009-09-10,Mobile App,United Kingdom
12976,CUST_12976,Female,26-35,Bronze,2010-10-12,Mobile App,United Kingdom
12977,CUST_12977,Male,26-35,Bronze,2010-05-21,Desktop Web,United Kingdom
12980,CUST_12980,Female,36-50,Silver,2010-06-05,Mobile Web,United Kingdom
12981,CUST_12981,Female,26-35,Silver,2010-07-07,Mobile App,United Kingdom
12982,CUST_12982,Female,18-25,Bronze,2010-06-30,Mobile App,United Kingdom
12984,CUST_12984,Female,36-50,Silver,2009-11-27,Desktop Web,United Kingdom
12985,CUST_12985,Male,51-65,Silver,2010-08-19,Desktop Web,United Kingdom
12987,CUST_12987,Female,26-35,Silver,2011-08-10,Mobile App,United Kingdom
12988,CUST_12988,Non-Binary,18-25,Silver,2010-10-31,Mobile App,United Kingdom
12989,CUST_12989,Non-Binary,26-35,Gold,2011-05-08,Mobile App,United Kingdom
12990,CUST_12990,Male,26-35,Silver,2011-01-01,Mobile App,United Kingdom
12991,CUST_12991,Male,26-35,Silver,2010-12-07,Desktop Web,United Kingdom
12993,CUST_12993,Female,36-50,Bronze,2009-03-12,Mobile App,United Kingdom
12994,CUST_12994,Male,36-50,Bronze,2009-01-02,Mobile Web,United Kingdom
12995,CUST_12995,Male,36-50,Bronze,2011-07-10,Desktop Web,United Kingdom
12997,CUST_12997,Female,26-35,Silver,2010-11-06,Desktop Web,United Kingdom
12999,CUST_12999,Male,51-65,Bronze,2011-10-20,Mobile App,United Kingdom
13000,CUST_13000,Male,26-35,Bronze,2011-09-21,Desktop Web,United Kingdom
13001,CUST_13001,Male,26-35,Gold,2010-01-27,Mobile App,United Kingdom
13002,CUST_13002,Male,51-65,Bronze,2011-02-04,Mobile Web,United Kingdom
13003,CUST_13003,Male,26-35,Bronze,2010-04-01,Tablet,United Kingdom
13004,CUST_13004,Female,18-25,Bronze,2010-01-24,Mobile App,United Kingdom
13005,CUST_13005,Male,51-65,Gold,2010-09-28,Mobile App,United Kingdom
13006,CUST_13006,Male,26-35,Bronze,2011-03-11,Mobile App,United Kingdom
13008,CUST_13008,Female,36-50,Silver,2009-09-07,Desktop Web,United Kingdom
13011,CUST_13011,Female,18-25,Silver,2011-07-20,Desktop Web,United Kingdom
13012,CUST_13012,Female,36-50,Silver,2011-08-08,Mobile Web,United Kingdom
13013,CUST_13013,Male,26-35,Silver,2010-08-29,Desktop Web,United Kingdom
13014,CUST_13014,Non-Binary,18-25,Gold,2010-10-08,Mobile App,United Kingdom
13015,CUST_13015,Female,36-50,Bronze,2009-01-10,Desktop Web,United Kingdom
13016,CUST_13016,Male,26-35,Bronze,2010-05-12,Desktop Web,United Kingdom
13017,CUST_13017,Female,26-35,Bronze,2010-08-28,Desktop Web,United Kingdom
13018,CUST_13018,Male,18-25,Bronze,2010-02-26,Desktop Web,United Kingdom
13021,CUST_13021,Male,18-25,Bronze,2010-09-24,Desktop Web,United Kingdom
13023,CUST_13023,Male,26-35,Bronze,2011-01-31,Desktop Web,United Kingdom
13026,CUST_13026,Female,18-25,Silver,2009-03-30,Desktop Web,United Kingdom
13027,CUST_13027,Female,51-65,Silver,2009-12-09,Desktop Web,United Kingdom
13028,CUST_13028,Female,18-25,Bronze,2009-04-23,Desktop Web,United Kingdom
13029,CUST_13029,Female,26-35,Silver,2009-09-30,Desktop Web,United Kingdom
13030,CUST_13030,Male,18-25,Bronze,2010-03-18,Desktop Web,United Kingdom
13032,CUST_13032,Male,26-35,Bronze,2010-08-01,Desktop Web,United Kingdom
13033,CUST_13033,Non-Binary,51-65,Silver,2011-07-30,Mobile App,United Kingdom
13034,CUST_13034,Non-Binary,26-35,Bronze,2010-06-05,Mobile App,United Kingdom
13035,CUST_13035,Male,65+,Bronze,2009-12-03,Mobile App,United Kingdom
13037,CUST_13037,Male,26-35,Bronze,2009-12-05,Desktop Web,United Kingdom
13038,CUST_13038,Male,36-50,Platinum,2009-07-08,Desktop Web,United Kingdom
13040,CUST_13040,Male,36-50,Silver,2009-02-03,Tablet,United Kingdom
13043,CUST_13043,Female,51-65,Bronze,2009-08-02,Mobile App,United Kingdom
13044,CUST_13044,Female,36-50,Gold,2010-05-18,Mobile App,United Kingdom
13045,CUST_13045,Female,36-50,Silver,2011-05-25,Mobile App,United Kingdom
13046,CUST_13046,Male,26-35,Silver,2010-07-09,Mobile App,United Kingdom
13047,CUST_13047,Male,26-35,Gold,2011-06-16,Desktop Web,United Kingdom
13048,CUST_13048,Female,51-65,Bronze,2010-02-20,Mobile App,United Kingdom
13049,CUST_13049,Male,26-35,Bronze,2011-04-09,Desktop Web,United Kingdom
13050,CUST_13050,Male,26-35,Silver,2011-07-29,Desktop Web,United Kingdom
13052,CUST_13052,Female,36-50,Silver,2010-05-20,Desktop Web,United Kingdom
13055,CUST_13055,Female,26-35,Silver,2009-10-15,Mobile Web,United Kingdom
13058,CUST_13058,Male,65+,Silver,2009-12-20,Mobile App,United Kingdom
13059,CUST_13059,Male,36-50,Platinum,2009-10-21,Mobile App,United Kingdom
13060,CUST_13060,Male,36-50,Gold,2011-09-14,Mobile Web,United Kingdom
13061,CUST_13061,Male,51-65,Gold,2009-06-21,Mobile Web,United Kingdom
13062,CUST_13062,Male,18-25,Gold,2011-07-10,Mobile App,United Kingdom
13064,CUST_13064,Male,26-35,Platinum,2011-03-10,Mobile App,United Kingdom
13065,CUST_13065,Male,26-35,Bronze,2010-09-07,Mobile App,United Kingdom
13066,CUST_13066,Male,26-35,Bronze,2011-07-12,Mobile App,United Kingdom
13067,CUST_13067,Female,36-50,Silver,2010-12-23,Tablet,United Kingdom
13068,CUST_13068,Female,51-65,Gold,2011-03-10,Desktop Web,United Kingdom
13069,CUST_13069,Female,26-35,Silver,2010-12-25,Mobile App,United Kingdom
13070,CUST_13070,Male,26-35,Silver,2009-08-06,Mobile Web,United Kingdom
13072,CUST_13072,Male,65+,Bronze,2010-09-20,Desktop Web,United Kingdom
13075,CUST_13075,Male,26-35,Bronze,2009-10-27,Mobile App,United Kingdom
13077,CUST_13077,Female,26-35,Silver,2011-09-11,Mobile Web,United Kingdom
13078,CUST_13078,Female,26-35,Bronze,2011-04-19,Mobile Web,United Kingdom
13079,CUST_13079,Female,51-65,Bronze,2011-08-16,Mobile Web,United Kingdom
13080,CUST_13080,Female,36-50,Bronze,2010-07-04,Desktop Web,United Kingdom
13081,CUST_13081,Male,36-50,Bronze,2009-12-17,Desktop Web,United Kingdom
13082,CUST_13082,Female,51-65,Silver,2010-03-11,Mobile App,United Kingdom
13083,CUST_13083,Female,26-35,Bronze,2009-06-21,Desktop Web,United Kingdom
13085,CUST_13085,Male,26-35,Silver,2010-02-11,Tablet,United Kingdom
13089,CUST_13089,Female,51-65,Bronze,2009-05-06,Mobile App,United Kingdom
13090,CUST_13090,Female,26-35,Gold,2010-11-14,Desktop Web,United Kingdom
13091,CUST_13091,Male,36-50,Bronze,2010-08-07,Desktop Web,United Kingdom
13092,CUST_13092,Female,51-65,Silver,2009-02-06,Mobile App,United Kingdom
13093,CUST_13093,Male,36-50,Silver,2010-05-28,Desktop Web,United Kingdom
13094,CUST_13094,Male,36-50,Bronze,2011-05-28,Mobile App,United Kingdom
13095,CUST_13095,Male,51-65,Gold,2011-10-17,Desktop Web,United Kingdom
13097,CUST_13097,Female,51-65,Silver,2011-10-24,Mobile App,United Kingdom
13098,CUST_13098,Male,26-35,Bronze,2010-05-10,Mobile Web,United Kingdom
13099,CUST_13099,Female,18-25,Bronze,2010-03-18,Mobile App,United Kingdom
13101,CUST_13101,Female,26-35,Platinum,2009-09-02,Mobile App,United Kingdom
13102,CUST_13102,Female,36-50,Gold,2009-12-26,Mobile App,United Kingdom
13103,CUST_13103,Non-Binary,26-35,Bronze,2011-05-03,Mobile Web,United Kingdom
13104,CUST_13104,Female,36-50,Bronze,2009-10-09,Desktop Web,United Kingdom
13106,CUST_13106,Female,26-35,Gold,2010-04-25,Desktop Web,United Kingdom
13107,CUST_13107,Male,36-50,Silver,2009-09-01,Desktop Web,United Kingdom
13108,CUST_13108,Female,26-35,Gold,2009-10-11,Desktop Web,United Kingdom
13109,CUST_13109,Female,36-50,Bronze,2011-07-24,Mobile App,United Kingdom
13110,CUST_13110,Female,36-50,Silver,2009-01-11,Desktop Web,United Kingdom
13113,CUST_13113,Female,26-35,Bronze,2011-04-14,Mobile App,United Kingdom
13115,CUST_13115,Female,26-35,Bronze,2011-06-28,Tablet,United Kingdom
13116,CUST_13116,Female,36-50,Silver,2009-07-20,Desktop Web,United Kingdom
13117,CUST_13117,Male,26-35,Platinum,2010-06-25,Mobile App,United Kingdom
13118,CUST_13118,Female,26-35,Bronze,2011-08-24,Mobile App,United Kingdom
13120,CUST_13120,Female,65+,Silver,2009-10-23,Desktop Web,United Kingdom
13121,CUST_13121,Male,36-50,Silver,2009-08-01,Mobile App,United Kingdom
13122,CUST_13122,Female,65+,Silver,2010-10-06,Mobile App,United Kingdom
13124,CUST_13124,Male,26-35,Gold,2009-12-22,Mobile App,United Kingdom
13126,CUST_13126,Female,26-35,Gold,2011-08-15,Desktop Web,United Kingdom
13127,CUST_13127,Female,51-65,Bronze,2010-12-18,Desktop Web,United Kingdom
13130,CUST_13130,Female,36-50,Platinum,2009-02-07,Mobile App,United Kingdom
13131,CUST_13131,Female,36-50,Gold,2010-07-22,Mobile App,United Kingdom
13132,CUST_13132,Female,26-35,Gold,2010-04-30,Desktop Web,United Kingdom
13133,CUST_13133,Female,26-35,Silver,2010-11-06,Desktop Web,United Kingdom
13134,CUST_13134,Female,18-25,Gold,2010-06-29,Mobile App,United Kingdom
13135,CUST_13135,Female,26-35,Bronze,2010-01-06,Mobile App,United Kingdom
13136,CUST_13136,Female,18-25,Bronze,2009-01-11,Mobile Web,United Kingdom
13137,CUST_13137,Female,18-25,Gold,2009-02-07,Tablet,United Kingdom
13138,CUST_13138,Female,65+,Bronze,2009-09-15,Tablet,United Kingdom
13139,CUST_13139,Female,26-35,Bronze,2010-01-10,Mobile Web,United Kingdom
13140,CUST_13140,Male,36-50,Gold,2010-05-08,Mobile App,United Kingdom
13141,CUST_13141,Female,51-65,Gold,2011-03-13,Mobile App,United Kingdom
13142,CUST_13142,Male,36-50,Bronze,2009-09-18,Mobile App,United Kingdom
13144,CUST_13144,Male,26-35,Gold,2010-01-21,Mobile App,United Kingdom
13145,CUST_13145,Female,36-50,Silver,2010-06-19,Tablet,United Kingdom
13146,CUST_13146,Male,36-50,Silver,2011-06-15,Desktop Web,United Kingdom
13147,CUST_13147,Male,36-50,Gold,2009-02-03,Desktop Web,United Kingdom
13148,CUST_13148,Female,36-50,Bronze,2010-12-03,Mobile App,United Kingdom
13149,CUST_13149,Female,65+,Bronze,2009-10-02,Mobile Web,United Kingdom
13151,CUST_13151,Male,36-50,Bronze,2010-03-29,Mobile Web,United Kingdom
13153,CUST_13153,Male,26-35,Silver,2011-07-03,Mobile App,United Kingdom
13154,CUST_13154,Female,36-50,Silver,2011-01-27,Mobile Web,United Kingdom
13155,CUST_13155,Female,18-25,Gold,2010-01-25,Mobile App,United Kingdom
13157,CUST_13157,Female,51-65,Gold,2011-02-11,Mobile App,United Kingdom
13158,CUST_13158,Female,18-25,Silver,2011-01-28,Desktop Web,United Kingdom
13159,CUST_13159,Male,26-35,Gold,2010-08-13,Desktop Web,United Kingdom
13160,CUST_13160,Female,51-65,Bronze,2011-02-26,Mobile App,United Kingdom
13161,CUST_13161,Female,36-50,Bronze,2011-04-25,Mobile App,United Kingdom
13162,CUST_13162,Male,26-35,Gold,2011-03-22,Tablet,United Kingdom
13165,CUST_13165,Female,26-35,Bronze,2009-08-18,Desktop Web,United Kingdom
13166,CUST_13166,Female,51-65,Bronze,2011-03-18,Desktop Web,United Kingdom
13167,CUST_13167,Male,26-35,Silver,2009-04-07,Mobile App,United Kingdom
13168,CUST_13168,Male,51-65,Bronze,2010-08-15,Mobile App,United Kingdom
13169,CUST_13169,Female,18-25,Gold,2011-01-20,Mobile App,United Kingdom
13170,CUST_13170,Male,36-50,Bronze,2010-01-25,Mobile App,United Kingdom
13171,CUST_13171,Female,51-65,Bronze,2010-12-26,Mobile App,United Kingdom
13173,CUST_13173,Female,26-35,Bronze,2010-07-05,Mobile App,United Kingdom
13174,CUST_13174,Male,26-35,Silver,2009-02-06,Desktop Web,United Kingdom
13176,CUST_13176,Female,26-35,Bronze,2010-02-16,Mobile App,United Kingdom
13177,CUST_13177,Female,36-50,Silver,2009-03-17,Mobile Web,United Kingdom
13178,CUST_13178,Female,36-50,Gold,2009-03-03,Mobile App,United Kingdom
13182,CUST_13182,Female,36-50,Gold,2011-06-30,Desktop Web,United Kingdom
13183,CUST_13183,Female,26-35,Bronze,2010-11-15,Mobile App,United Kingdom
13184,CUST_13184,Female,26-35,Silver,2011-07-06,Desktop Web,United Kingdom
13185,CUST_13185,Female,18-25,Silver,2009-02-09,Mobile App,United Kingdom
13186,CUST_13186,Female,26-35,Platinum,2009-09-10,Tablet,United Kingdom
13187,CUST_13187,Male,36-50,Platinum,2010-06-07,Desktop Web,United Kingdom
13188,CUST_13188,Male,51-65,Bronze,2011-09-12,Desktop Web,United Kingdom
13189,CUST_13189,Male,36-50,Silver,2010-06-12,Mobile App,United Kingdom
13192,CUST_13192,Male,26-35,Bronze,2010-11-22,Desktop Web,United Kingdom
13193,CUST_13193,Female,65+,Bronze,2011-03-19,Desktop Web,United Kingdom
13194,CUST_13194,Female,36-50,Bronze,2009-08-05,Mobile App,United Kingdom
13196,CUST_13196,Male,51-65,Silver,2010-01-18,Desktop Web,United Kingdom
13198,CUST_13198,Male,36-50,Silver,2010-02-18,Mobile Web,United Kingdom
